customerID,Churn,InternetService,StreamingTV,tenure,Contract,MonthlyCharges
6620-JDYNW,No,DSL,No,18,Month-to-month,60.6
3639-XJHKQ,No,DSL,No,19,Month-to-month,60.6
0657-DOGUM,No,DSL,No,48,One year,60.6
9640-ZSLDC,No,DSL,No,53,One year,60.6
0289-IVARM,No,DSL,No,35,Month-to-month,60.55
2239-CGBUZ,No,DSL,No,51,One year,60.5
7139-JZFVG,No,DSL,No,60,Two year,60.5
2969-VAPYH,No,DSL,No,67,One year,60.5
3399-BMLVW,No,DSL,No,51,Two year,60.5
6620-HVDUJ,No,DSL,No,24,Month-to-month,60.45
2794-XIMMO,Yes,DSL,Yes,53,One year,60.45
3441-CGZJH,No,DSL,Yes,43,One year,60.4
6695-FRVEC,No,DSL,No,67,Two year,60.4
7781-EWARA,No,DSL,Yes,70,One year,60.35
8869-TORSS,Yes,DSL,No,48,One year,60.35
8201-AAXCB,No,DSL,Yes,25,Month-to-month,60.35
2292-XQWSV,No,DSL,Yes,40,One year,60.3
0378-XSZPU,Yes,DSL,No,58,One year,60.3
9720-JJJOR,No,DSL,No,41,One year,60.3
8181-YHCMF,No,DSL,Yes,68,Two year,60.3
3489-VSFRD,No,DSL,No,56,One year,60.25
8220-OCUFY,No,DSL,No,21,One year,60.25
8039-EQPIM,No,DSL,Yes,69,Two year,60.25
5832-EXGTT,No,DSL,No,29,Month-to-month,60.2
8847-GEOOQ,No,DSL,Yes,60,Month-to-month,60.2
0440-EKDCF,No,DSL,No,62,Two year,60.15
4445-KWOKW,No,DSL,No,42,One year,60.15
7876-AEHIG,No,DSL,Yes,51,One year,60.15
5196-WPYOW,No,DSL,No,67,One year,60.05
9888-ZCUMM,No,DSL,Yes,64,Two year,60.05
2634-HCZGT,Yes,DSL,No,53,One year,60.05
8626-PTQGE,No,DSL,Yes,69,Two year,60.05
8399-YNDCH,Yes,DSL,Yes,21,Month-to-month,60.05
6839-ITVZJ,Yes,DSL,No,26,Month-to-month,60.05
1183-CANVH,No,DSL,Yes,23,One year,60.0
3605-JISKB,No,DSL,No,55,One year,60.0
9880-TDQAC,No,DSL,Yes,72,Two year,60.0
4468-KAZHE,No,DSL,No,20,Month-to-month,60.0
3275-RHRNE,No,DSL,Yes,28,One year,60.0
8106-GWQOK,No,DSL,Yes,38,Two year,60.0
3397-AVTKU,No,DSL,No,43,Two year,60.0
4194-FJARJ,No,DSL,No,54,Two year,60.0
8571-ZCMCX,No,DSL,Yes,47,Two year,60.0
9069-LGEUL,No,DSL,No,23,Month-to-month,59.95
8316-BBQAY,No,DSL,Yes,65,Two year,59.95
6933-VLYFX,No,DSL,Yes,31,One year,59.95
2931-FSOHN,No,DSL,Yes,13,Month-to-month,59.9
3638-WEABW,No,DSL,No,58,Two year,59.9
5753-QQWPW,No,DSL,No,28,One year,59.9
3401-URHDA,No,DSL,No,51,One year,59.9
4785-QRJHC,Yes,DSL,Yes,46,One year,59.9
9372-TXXPS,No,DSL,No,60,Two year,59.85
5792-JALQC,No,DSL,No,52,Two year,59.85
8033-ATFAS,No,DSL,Yes,39,Month-to-month,59.85
9127-QRZMH,No,DSL,No,44,One year,59.85
7131-ZQZNK,No,DSL,Yes,60,Two year,59.85
5438-QMDDL,No,DSL,No,19,Month-to-month,59.8
1752-OZXFY,No,DSL,Yes,60,One year,59.8
9481-SFCQY,No,DSL,Yes,14,Month-to-month,59.8
7839-NUIAA,No,DSL,No,61,Month-to-month,59.8
8510-TMWYB,No,DSL,No,54,Two year,59.8
1972-XMUWV,No,DSL,Yes,65,Two year,59.8
7018-FPXHH,No,DSL,No,56,Two year,59.8
6047-SUHPR,No,DSL,No,39,One year,59.8
7921-BEPCI,No,DSL,No,72,Two year,59.75
1353-GHZOS,No,DSL,Yes,22,One year,59.75
6762-QVYJO,No,DSL,Yes,58,Two year,59.75
8232-CTLKO,No,DSL,Yes,66,Two year,59.75
7633-MVPUY,No,DSL,No,57,Two year,59.75
7306-YDSOI,No,DSL,No,69,Two year,59.75
8624-GIOUT,Yes,DSL,No,49,Month-to-month,59.75
4500-HKANN,No,DSL,No,23,Two year,59.7
8734-FNWVH,No,DSL,No,31,Month-to-month,59.7
0774-RMNUW,No,DSL,Yes,71,Two year,59.7
1794-SWWKL,No,DSL,No,15,Month-to-month,59.65
5236-XMZJY,No,DSL,No,42,Month-to-month,59.65
3950-VPYJB,No,DSL,No,57,One year,59.6
6322-HRPFA,No,DSL,No,49,Month-to-month,59.6
7596-ZYWBB,No,DSL,No,65,Two year,59.6
6131-FOYAS,No,DSL,No,35,Month-to-month,59.6
7025-WCBNE,No,DSL,No,47,Two year,59.6
4111-BNXIF,No,DSL,Yes,67,Two year,59.55
4664-NJCMS,No,DSL,Yes,33,Two year,59.55
0228-MAUWC,No,DSL,No,19,Month-to-month,59.55
4945-RVMTE,No,DSL,Yes,28,Month-to-month,59.55
1459-QNFQT,No,DSL,Yes,70,Two year,59.5
6681-ZSEXG,No,DSL,No,56,Two year,59.5
2045-BMBTJ,No,DSL,Yes,33,Month-to-month,59.45
9474-PHLYD,Yes,DSL,No,15,Month-to-month,59.45
6502-KUGLL,No,DSL,No,14,Month-to-month,59.45
8878-RYUKI,No,DSL,No,52,Month-to-month,59.45
4939-KYYPY,No,DSL,No,27,Month-to-month,59.45
4547-FZJWE,No,DSL,No,55,One year,59.45
4504-YOULA,No,DSL,No,35,Month-to-month,59.45
3205-MXZRA,No,DSL,Yes,26,One year,59.45
8383-SGHJU,No,DSL,No,33,One year,59.4
8679-JOEVF,Yes,DSL,Yes,16,Month-to-month,59.4
7153-CHRBV,No,DSL,No,57,One year,59.3
5294-CDGWY,Yes,DSL,Yes,51,One year,59.3
4328-VUFWD,No,DSL,No,39,One year,59.3
0412-UCCNP,No,DSL,No,55,Two year,59.2
9504-DSHWM,No,DSL,No,20,Month-to-month,59.2
7228-PAQPD,No,DSL,No,14,One year,59.1
2195-VVRJF,No,DSL,No,18,Month-to-month,59.1
5795-BKOYE,No,DSL,No,69,One year,59.1
2978-XXSOG,No,DSL,No,22,Month-to-month,59.05
7869-ZYDST,No,DSL,Yes,31,Month-to-month,59.05
9995-HOTOH,No,DSL,Yes,63,Two year,59.0
9473-CBZOP,No,DSL,No,28,One year,59.0
7854-EDSSA,Yes,DSL,No,22,Month-to-month,59.0
6941-KXRRV,No,DSL,No,48,One year,58.95
0851-DFJKB,No,DSL,No,15,Month-to-month,58.95
9359-JANWS,No,DSL,No,65,Two year,58.9
4565-EVZMJ,No,DSL,No,47,One year,58.9
5837-LXSDN,No,DSL,Yes,21,One year,58.85
5762-TJXGK,No,DSL,Yes,52,Two year,58.75
0699-NDKJM,No,DSL,Yes,57,Month-to-month,58.75
2027-DNKIV,No,DSL,No,37,One year,58.75
8680-CGLTP,No,DSL,No,29,One year,58.75
6614-YOLAC,No,DSL,Yes,71,Two year,58.65
4925-LMHOK,Yes,DSL,No,15,Month-to-month,58.6
6207-WIOLX,Yes,DSL,Yes,25,Month-to-month,58.6
1898-JSNDC,No,DSL,Yes,39,One year,58.6
9633-DENPU,No,DSL,Yes,47,Month-to-month,58.6
6504-VBLFL,No,DSL,No,55,Two year,58.6
3055-VTCGS,No,DSL,No,63,One year,58.55
2186-QZEYA,No,DSL,No,29,Month-to-month,58.55
5844-QVTAT,No,DSL,No,33,One year,58.45
8821-KVZKQ,No,DSL,Yes,70,One year,58.4
1986-PHGZF,No,DSL,No,18,Month-to-month,58.4
1837-YQUCE,No,DSL,Yes,70,Two year,58.35
6872-HXFNF,No,DSL,No,64,One year,58.35
9357-UJRUN,No,DSL,No,24,One year,58.35
6152-ONASV,No,DSL,No,68,One year,58.25
0114-IGABW,No,DSL,Yes,71,Two year,58.25
6296-DDOOR,No,DSL,Yes,19,One year,58.2
9795-SHUHB,No,DSL,No,66,Two year,58.2
2282-YGNOR,No,DSL,No,29,One year,58.0
4549-ZDQYY,No,DSL,No,52,One year,57.95
0377-JBKKT,No,DSL,No,22,Month-to-month,57.95
0214-JHPFW,No,DSL,Yes,70,Two year,57.8
6543-JXSOO,No,DSL,No,23,One year,57.75
4495-LHSSK,No,DSL,No,18,Month-to-month,57.65
5989-OMNJE,No,DSL,Yes,24,One year,57.6
3400-ESFUW,Yes,DSL,No,55,Two year,57.55
3474-BAFSJ,No,DSL,Yes,57,Two year,57.5
4695-VADHF,Yes,DSL,No,18,Month-to-month,57.45
6064-PUPMC,No,DSL,No,23,One year,57.2
4510-PYUSH,Yes,DSL,No,38,Month-to-month,57.15
5575-GNVDE,No,DSL,No,34,One year,56.95
2725-IWWBA,No,DSL,No,46,One year,56.9
9853-JFZDU,No,DSL,No,35,Month-to-month,56.85
5095-ETBRJ,No,DSL,No,55,Two year,56.8
2446-ZKVAF,No,DSL,No,18,Month-to-month,56.8
8165-CBKXO,No,DSL,Yes,66,Two year,56.75
7771-ZONAT,No,DSL,Yes,22,Two year,56.75
8224-IVVPA,No,DSL,No,27,Month-to-month,56.7
8017-UVSZU,No,DSL,No,40,Month-to-month,56.6
0230-WEQUW,No,DSL,Yes,66,Two year,56.6
8169-SAEJD,No,DSL,Yes,69,Two year,56.55
2639-UGMAZ,No,DSL,Yes,71,One year,56.45
9060-HJJRW,No,DSL,Yes,51,One year,56.4
1209-VFFOC,No,DSL,No,68,Two year,56.4
5092-STPKP,No,DSL,No,24,Month-to-month,56.35
6968-URWQU,No,DSL,Yes,43,One year,56.35
2746-DIJLO,No,DSL,No,41,One year,56.3
1264-FUHCX,No,DSL,Yes,49,One year,56.3
6103-QCKFX,No,DSL,No,44,Month-to-month,56.25
4929-ROART,No,DSL,No,18,Month-to-month,56.25
0661-WCQNQ,No,DSL,No,22,One year,56.25
9522-BNTHX,No,DSL,Yes,34,Month-to-month,56.25
7508-KBIMB,No,DSL,No,24,One year,56.25
8096-LOIST,No,DSL,No,19,Month-to-month,56.2
6584-VQMYT,No,DSL,No,27,One year,56.2
6728-CZFEI,No,DSL,Yes,15,One year,56.15
2851-MMUTZ,No,DSL,No,27,Month-to-month,56.15
6388-TABGU,No,DSL,No,62,One year,56.15
0743-HRVFF,No,DSL,Yes,51,One year,56.15
4580-TMHJU,Yes,DSL,Yes,43,Month-to-month,56.15
5939-XAIXZ,No,DSL,No,19,Month-to-month,56.1
8109-YUOHE,No,DSL,No,17,One year,56.1
7995-ZHHNZ,No,DSL,No,42,One year,56.1
6933-FHBZC,No,DSL,No,26,One year,56.05
5353-WILCI,No,DSL,No,28,Month-to-month,56.05
8992-VONJD,No,DSL,No,13,Month-to-month,56.0
4640-UHDOS,Yes,DSL,No,13,Month-to-month,55.95
8930-XOTDP,No,DSL,Yes,18,Month-to-month,55.95
2898-LSJGD,Yes,DSL,Yes,21,One year,55.95
3067-SVMTC,No,DSL,No,68,One year,55.9
2911-UREFD,Yes,DSL,Yes,39,Month-to-month,55.9
2858-MOFSQ,Yes,DSL,No,17,One year,55.85
7746-QYVCO,No,DSL,No,16,One year,55.85
2460-FPSYH,Yes,DSL,Yes,40,Month-to-month,55.8
5306-BVTKJ,No,DSL,No,48,One year,55.8
1371-WEPDS,No,DSL,No,40,One year,55.8
9894-QMIMJ,No,DSL,No,23,One year,55.8
6784-XYJAE,No,DSL,No,36,One year,55.8
8400-WZICQ,No,DSL,No,55,Month-to-month,55.7
3413-CSSTH,No,DSL,No,41,Month-to-month,55.7
9103-TCIHJ,Yes,DSL,No,15,Month-to-month,55.7
3800-LYTRK,No,DSL,No,14,One year,55.7
7672-VFMXZ,No,DSL,No,57,Month-to-month,55.7
8495-PRWFH,No,DSL,No,42,Month-to-month,55.65
1821-BUCWY,No,DSL,No,30,Two year,55.65
2314-TNDJQ,No,DSL,No,72,Two year,55.65
0733-VUNUW,Yes,DSL,No,24,Month-to-month,55.65
6416-JNVRK,No,DSL,No,46,One year,55.65
6693-DJWTY,No,DSL,No,35,One year,55.6
2108-GLPQB,No,DSL,No,25,Month-to-month,55.55
6397-JNZZG,Yes,DSL,Yes,43,Month-to-month,55.55
6177-PEVRA,No,DSL,No,48,Two year,55.5
3873-NFTGI,No,DSL,No,14,Month-to-month,55.5
5206-HPJKM,No,DSL,No,17,Month-to-month,55.5
4859-ZSRDZ,No,DSL,Yes,58,Two year,55.5
2039-JONDJ,No,DSL,No,27,One year,55.45
6348-SNFUS,No,DSL,No,72,Two year,55.45
6008-NAIXK,No,DSL,Yes,54,One year,55.45
9619-GSATL,No,DSL,No,43,One year,55.45
5724-BIDBU,No,DSL,No,49,One year,55.35
5084-OOVCJ,No,DSL,No,17,Month-to-month,55.35
1301-LOPVR,No,DSL,No,29,One year,55.35
4992-LTJNE,No,DSL,No,72,Two year,55.3
9308-ANMVE,No,DSL,No,47,Month-to-month,55.3
5402-HTOTQ,No,DSL,No,16,Month-to-month,55.3
6865-JZNKO,No,DSL,No,30,Month-to-month,55.3
0396-UKGAI,No,DSL,No,23,Month-to-month,55.3
6303-KFWSL,No,DSL,No,29,One year,55.25
4701-MLJPN,Yes,DSL,No,31,Month-to-month,55.25
3057-VJJQE,No,DSL,No,35,Two year,55.25
6682-QJDGB,Yes,DSL,No,40,Month-to-month,55.25
1335-MXCSE,No,DSL,No,55,Two year,55.25
7382-DFJTU,No,DSL,No,18,Month-to-month,55.2
6586-PSJOX,No,DSL,No,15,One year,55.2
6214-EDAKZ,Yes,DSL,No,22,Month-to-month,55.15
9143-CANJF,No,DSL,No,24,Month-to-month,55.15
4576-CSAJH,Yes,DSL,No,22,One year,55.15
8498-XXGWA,No,DSL,No,65,Month-to-month,55.15
9987-LUTYD,No,DSL,No,13,One year,55.15
8467-WYNSR,No,DSL,No,22,Month-to-month,55.1
2519-TWKFS,No,DSL,No,25,One year,55.1
5151-HQRDG,No,DSL,No,37,Month-to-month,55.05
7395-XWZOY,No,DSL,Yes,20,Month-to-month,55.0
9931-KGHOA,No,DSL,No,46,Month-to-month,55.0
1324-NLTJE,Yes,DSL,No,15,Month-to-month,55.0
8645-KWHJO,No,DSL,Yes,14,Month-to-month,55.0
1114-CENIM,Yes,DSL,No,54,Month-to-month,55.0
2188-SXWVT,No,DSL,No,34,One year,55.0
7733-UDMTP,No,DSL,Yes,57,Month-to-month,55.0
8292-TYSPY,Yes,DSL,No,19,Month-to-month,55.0
9863-JZAIC,Yes,DSL,Yes,35,Month-to-month,55.0
6461-PPAXN,No,DSL,No,35,One year,54.95
2801-NISEI,No,DSL,No,24,Month-to-month,54.95
6522-OIQSX,No,DSL,Yes,69,Two year,54.95
2155-AMQRX,No,DSL,No,28,Month-to-month,54.9
4385-ZKVNW,No,DSL,No,44,Month-to-month,54.9
5944-UGLLK,No,DSL,Yes,53,One year,54.9
7872-RDDLZ,No,DSL,No,67,Month-to-month,54.9
2511-MORQY,No,DSL,No,50,One year,54.9
2724-FJDYW,No,DSL,Yes,39,One year,54.85
8208-EUMTE,No,DSL,Yes,16,Two year,54.85
2430-RRYUW,No,DSL,No,66,One year,54.8
4522-AKYLR,No,DSL,No,13,Month-to-month,54.8
3723-BFBGR,No,DSL,No,24,Month-to-month,54.8
0285-INHLN,No,DSL,No,27,Month-to-month,54.75
8050-XGRVL,No,DSL,No,62,One year,54.75
1042-HFUCW,No,DSL,No,25,One year,54.75
7619-ODSGN,Yes,DSL,No,24,Month-to-month,54.75
1708-PBBOA,No,DSL,No,42,One year,54.75
6261-LHRTG,No,DSL,No,26,Month-to-month,54.75
2087-QAREY,No,DSL,No,22,Month-to-month,54.7
6035-BXTTY,No,DSL,No,32,Month-to-month,54.65
1716-LSAMB,No,DSL,No,45,Two year,54.65
9972-NKTFD,No,DSL,No,28,Month-to-month,54.65
9342-VNIMQ,No,DSL,No,33,Month-to-month,54.65
6195-MELTI,No,DSL,No,57,One year,54.65
3745-HRPHI,No,DSL,Yes,66,Two year,54.65
2519-ERQOJ,No,DSL,Yes,33,Month-to-month,54.6
6576-FBXOJ,No,DSL,Yes,17,One year,54.6
7901-IIDQV,No,DSL,No,24,One year,54.6
4338-EYCER,No,DSL,Yes,21,Month-to-month,54.6
5256-SKJGO,No,DSL,Yes,64,Two year,54.6
1097-FSPVW,No,DSL,No,42,Month-to-month,54.55
4701-AHWMW,Yes,DSL,Yes,55,Month-to-month,54.55
7130-CTCUS,No,DSL,No,16,Month-to-month,54.55
9411-TPQQV,No,DSL,Yes,40,One year,54.55
2812-ENYMO,No,DSL,Yes,26,One year,54.55
7688-AWMDX,No,DSL,No,71,Two year,54.5
9555-SAHUZ,No,DSL,No,38,Month-to-month,54.5
6752-APNJL,No,DSL,No,42,Month-to-month,54.5
8570-KLJYJ,No,DSL,No,36,One year,54.45
6313-GIDIT,Yes,DSL,Yes,53,Month-to-month,54.45
9206-GVPEQ,Yes,DSL,Yes,13,Month-to-month,54.45
6094-ZIVKX,No,DSL,No,68,One year,54.45
9554-DFKIC,No,DSL,No,30,Month-to-month,54.45
2433-KMEAS,Yes,DSL,No,22,Month-to-month,54.45
9577-WJVCQ,No,DSL,No,68,Month-to-month,54.45
9099-FTUHS,No,DSL,No,23,Month-to-month,54.4
1099-BTKWT,No,DSL,Yes,68,One year,54.4
9931-DCEZH,No,DSL,No,28,One year,54.4
0557-ASKVU,No,DSL,No,18,One year,54.4
3422-WJOYD,No,DSL,No,28,One year,54.35
7253-UVNDW,Yes,DSL,No,46,Two year,54.35
5012-YSPJJ,No,DSL,No,31,Month-to-month,54.35
6981-TDRFT,No,DSL,Yes,44,One year,54.3
3099-OONVS,No,DSL,No,25,Month-to-month,54.3
3482-ABPKK,No,DSL,No,28,One year,54.3
7191-ADRGF,No,DSL,Yes,44,Two year,54.3
6994-ORCWG,No,DSL,No,14,One year,54.25
6475-VHUIZ,No,DSL,No,23,Month-to-month,54.25
3209-ZPKFI,No,DSL,No,47,Month-to-month,54.25
5010-IPEAQ,No,DSL,Yes,67,Two year,54.2
6034-ZRYCV,Yes,DSL,Yes,72,Two year,54.2
0156-FVPTA,Yes,DSL,No,22,Month-to-month,54.2
5067-WJEUN,No,DSL,No,67,Two year,54.2
8409-WQJUX,No,DSL,Yes,25,One year,54.2
5423-BHIXO,No,DSL,No,32,Month-to-month,54.2
9705-ZJBCG,No,DSL,No,13,One year,54.15
5906-CVLHP,Yes,DSL,No,45,One year,54.15
0696-UKTOX,No,DSL,No,23,Month-to-month,54.15
6038-GCYEC,Yes,DSL,Yes,24,Month-to-month,54.15
9102-OXKFY,No,DSL,No,59,Two year,54.15
8819-WFGGJ,No,DSL,Yes,68,Two year,54.1
3340-QBBFM,No,DSL,No,36,One year,54.1
9881-VCZEP,No,DSL,No,25,Month-to-month,54.1
3351-NGXYI,No,DSL,No,16,Month-to-month,54.1
5583-EJXRD,No,DSL,No,44,Two year,54.05
9200-NLNPD,No,DSL,Yes,56,One year,54.05
8883-GRDWQ,No,DSL,No,20,One year,54.0
6738-ISCBM,No,DSL,Yes,44,One year,54.0
8627-EHGIP,Yes,DSL,Yes,44,One year,53.95
6128-AQBMT,No,DSL,Yes,41,Month-to-month,53.95
6164-HAQTX,No,DSL,Yes,71,Two year,53.95
1120-BMWUB,Yes,DSL,No,16,Month-to-month,53.9
8259-DZLIZ,No,DSL,No,64,One year,53.85
1271-UODNO,No,DSL,No,39,Two year,53.85
0739-UUAJR,No,DSL,Yes,72,Two year,53.8
1134-YWTYF,No,DSL,No,27,Month-to-month,53.8
3164-YAXFY,No,DSL,Yes,57,Month-to-month,53.75
7841-FCRQD,No,DSL,No,33,One year,53.75
8668-KNZTI,No,DSL,No,52,One year,53.75
3704-IEAXF,No,DSL,Yes,72,Two year,53.65
2703-AMTUL,No,DSL,No,36,One year,53.65
1122-YJBCS,No,DSL,No,69,One year,53.65
5062-CJJKH,No,DSL,No,25,One year,53.65
4104-PVRPS,No,DSL,No,24,Month-to-month,53.6
5110-CHOPY,No,DSL,Yes,60,Two year,53.6
4598-ZADCK,No,DSL,Yes,53,One year,53.6
9906-NHHVC,No,DSL,Yes,65,Two year,53.5
8996-ZROXE,No,DSL,No,57,One year,53.5
0939-EREMR,No,DSL,No,13,Month-to-month,53.45
2550-AEVRU,No,DSL,No,57,One year,53.45
5447-VYTKW,No,DSL,No,27,Month-to-month,53.45
3896-RCYYE,No,DSL,Yes,67,Month-to-month,53.4
1139-WUOAH,No,DSL,Yes,57,Two year,53.35
7284-ZZLOH,No,DSL,No,45,Two year,53.3
8318-LCNBW,No,DSL,Yes,35,One year,53.15
9867-XOBQA,No,DSL,Yes,21,Two year,53.15
2773-MADBQ,No,DSL,No,36,Two year,53.1
5619-PTMIK,No,DSL,No,46,Month-to-month,53.1
2197-OMWGI,No,DSL,Yes,68,Two year,53.0
6064-ZATLR,No,DSL,No,27,Two year,52.85
9150-HEPMB,No,DSL,No,56,One year,52.7
6867-ACCZI,No,DSL,No,24,Two year,52.5
3528-HFRIQ,No,DSL,Yes,71,Month-to-month,52.3
3126-WQMGH,No,DSL,No,49,Month-to-month,52.15
5639-NTUPK,No,DSL,No,13,Month-to-month,52.1
6229-UOLQL,No,DSL,Yes,56,One year,52.0
7614-QVWQL,Yes,DSL,Yes,49,One year,51.8
4827-USJHP,No,DSL,No,20,Month-to-month,51.8
9501-UKKNL,No,DSL,Yes,59,Month-to-month,51.7
2055-SIFSS,No,DSL,No,55,Month-to-month,51.65
4109-CYRBD,No,DSL,No,29,Month-to-month,51.6
4189-NAKJS,No,DSL,No,26,One year,51.55
3426-NIYYL,Yes,DSL,No,15,Month-to-month,51.55
1585-MQSSU,Yes,DSL,No,17,Month-to-month,51.5
0080-EMYVY,No,DSL,No,14,One year,51.45
0983-TATYJ,No,DSL,No,33,One year,51.45
6701-DHKWQ,No,DSL,Yes,61,Two year,51.35
8190-ZTQFB,No,DSL,Yes,41,One year,51.35
6682-VCIXC,No,DSL,Yes,43,One year,51.25
2091-MJTFX,Yes,DSL,Yes,30,Month-to-month,51.2
9828-QHFBK,No,DSL,No,24,Month-to-month,51.15
1101-SSWAG,No,DSL,No,15,Month-to-month,51.1
9115-YQHGA,No,DSL,No,40,Month-to-month,51.1
3733-ZEECP,No,DSL,No,22,Month-to-month,51.1
3221-CJMSG,No,DSL,No,24,Month-to-month,51.1
4072-IPYLT,No,DSL,No,36,Month-to-month,51.05
1452-XRSJV,No,DSL,No,39,Month-to-month,51.05
3181-VTHOE,No,DSL,No,70,One year,51.05
5315-CKEQK,No,DSL,No,28,One year,51.0
1094-BKOSX,No,DSL,No,45,One year,51.0
3813-DHBBB,No,DSL,No,67,Two year,50.95
1834-ABKHQ,No,DSL,No,52,One year,50.95
2959-EEXWB,No,DSL,Yes,45,Month-to-month,50.9
5382-TEMLV,No,DSL,No,45,Month-to-month,50.9
5397-NSKQG,No,DSL,Yes,67,Two year,50.9
0980-PVMRC,No,DSL,Yes,40,Month-to-month,50.85
3315-IKYZQ,No,DSL,Yes,28,One year,50.8
5073-WXOYN,Yes,DSL,Yes,60,Month-to-month,50.8
5057-LCOUI,Yes,DSL,Yes,39,Month-to-month,50.75
6537-OTKMY,No,DSL,Yes,15,One year,50.75
8008-HAWED,Yes,DSL,Yes,14,Month-to-month,50.75
2405-LBMUW,No,DSL,No,61,One year,50.7
4450-YOOHP,No,DSL,Yes,39,Month-to-month,50.65
5135-RDDQL,No,DSL,No,63,Two year,50.65
7595-EHCDL,No,DSL,Yes,32,Month-to-month,50.6
6778-JFCMK,No,DSL,Yes,24,One year,50.6
2582-FFFZR,No,DSL,Yes,22,Month-to-month,50.6
5701-ZIKJE,No,DSL,No,13,Month-to-month,50.55
0277-ORXQS,No,DSL,Yes,66,Two year,50.55
0254-WWRKD,No,DSL,No,67,One year,50.55
2338-BQEZT,No,DSL,No,55,Month-to-month,50.55
8587-XYZSF,No,DSL,No,67,Two year,50.55
0523-VNGTF,No,DSL,Yes,52,Month-to-month,50.5
8967-SZQAS,No,DSL,No,14,Month-to-month,50.45
7776-QWNFX,Yes,DSL,No,30,Month-to-month,50.4
4023-RTIQM,No,DSL,No,31,One year,50.4
0980-FEXWF,No,DSL,No,26,One year,50.35
4011-ARPHK,No,DSL,No,27,Month-to-month,50.35
1853-ARAAQ,No,DSL,Yes,26,Month-to-month,50.35
0212-ISBBF,No,DSL,Yes,22,Month-to-month,50.35
0104-PPXDV,No,DSL,No,58,One year,50.3
4316-XCSLJ,No,DSL,No,17,Month-to-month,50.3
1310-QRITU,No,DSL,No,18,Month-to-month,50.3
5366-OBVMR,No,DSL,No,18,Month-to-month,50.3
7605-SNLQG,No,DSL,No,45,Month-to-month,50.25
5777-KJIRB,No,DSL,No,40,One year,50.25
3982-XWFZQ,Yes,DSL,No,42,Month-to-month,50.25
9693-XMUOB,No,DSL,Yes,59,Month-to-month,50.25
1247-QBVSH,No,DSL,No,43,Month-to-month,50.2
8735-IJJEG,No,DSL,No,14,Month-to-month,50.2
0298-XACET,No,DSL,Yes,52,Two year,50.2
1730-VFMWO,No,DSL,No,34,Month-to-month,50.2
0440-QEXBZ,No,DSL,No,44,Month-to-month,50.15
4422-QVIJA,No,DSL,No,35,Month-to-month,50.15
3391-JSQEW,No,DSL,No,40,Month-to-month,50.15
2810-FTLEM,Yes,DSL,No,16,Month-to-month,50.15
1629-DQQVB,No,DSL,No,14,Month-to-month,50.1
3097-IDVPU,No,DSL,No,19,Month-to-month,50.1
3926-YZVVX,No,DSL,No,41,One year,50.05
3606-SBKRY,No,DSL,Yes,31,One year,50.05
1925-LFCZZ,No,DSL,Yes,55,One year,50.05
4611-ANLQC,No,DSL,No,60,One year,50.05
9373-WSLOY,No,DSL,Yes,33,Month-to-month,50.0
9830-ECLEN,No,DSL,Yes,58,One year,50.0
3794-NFNCH,No,DSL,No,30,Month-to-month,50.0
5843-TTHGI,No,DSL,No,18,Month-to-month,50.0
6705-LNMDD,No,DSL,No,20,Month-to-month,50.0
6581-NQCBA,Yes,DSL,Yes,16,Month-to-month,49.95
9763-GRSKD,No,DSL,No,13,Month-to-month,49.95
1958-RNRKS,No,DSL,No,30,Month-to-month,49.9
3621-CHYVB,No,DSL,No,57,Month-to-month,49.9
5155-AZQPB,No,DSL,No,28,Month-to-month,49.9
3566-CAAYU,No,DSL,No,64,Two year,49.85
4353-HYOJD,No,DSL,No,27,Month-to-month,49.85
4312-GVYNH,No,DSL,No,70,Two year,49.85
5651-WYIPH,No,DSL,No,18,Month-to-month,49.85
7605-BDWDC,No,DSL,No,31,Two year,49.85
4835-YSJMR,No,DSL,No,39,Two year,49.8
4039-PIMHX,No,DSL,No,49,Two year,49.8
1100-DDVRV,No,DSL,Yes,17,Month-to-month,49.8
5445-GLVOT,No,DSL,No,22,Month-to-month,49.8
8148-BPLZQ,No,DSL,No,34,Month-to-month,49.8
3999-WRNGR,No,DSL,Yes,60,Month-to-month,49.75
6075-QMNRR,No,DSL,No,52,Month-to-month,49.75
3521-MNKLV,No,DSL,No,24,Month-to-month,49.7
2843-CQMEG,No,DSL,No,24,Month-to-month,49.7
1534-OULXE,No,DSL,No,61,One year,49.7
7811-JIVPF,No,DSL,No,23,Month-to-month,49.7
2625-TRCZQ,No,DSL,Yes,51,Month-to-month,49.65
1936-CZAKF,No,DSL,Yes,49,Two year,49.65
1208-NBVFH,No,DSL,No,20,Month-to-month,49.6
4456-RHSNB,No,DSL,No,19,Month-to-month,49.6
7410-KTVFV,Yes,DSL,No,18,Month-to-month,49.55
3570-YUEKJ,No,DSL,No,42,Month-to-month,49.55
3948-XHGNA,Yes,DSL,No,24,Month-to-month,49.55
3920-HIHMQ,No,DSL,No,26,Month-to-month,49.5
8050-WYBND,No,DSL,Yes,22,One year,49.45
0489-WMEMG,No,DSL,No,23,One year,49.45
3890-RTCMS,No,DSL,No,16,Month-to-month,49.45
9000-PLFUZ,No,DSL,Yes,60,Two year,49.45
5498-IBWPI,No,DSL,No,66,One year,49.4
